radonFile_index,state,state2,stfips,zip,region,typebldg,floor,room,basement,rep,stratum,wave,starttm,stoptm,startdt,stopdt,activity,pcterr,adjwt,dupflag,zipflag,cntyfips,county,fips,Uppm,county_code
5968,MN,MN,27,56062,5,1,0,4,Y,1,4,40,1000,1000,11988,12188,13.8,3.3,1088.985661,0,0,165,WATONWAN,27165,1.2011,80
5969,MN,MN,27,56088,5,1,1,4,Y,3,4,37,1000,1030,12388,12588,10.2,3.5,1214.922779,0,0,165,WATONWAN,27165,1.2011,80
5971,MN,MN,27,56520,2,1,0,4,Y,3,3,48,1300,1300,20288,20288,9.3,4.2,1071.318034,0,0,167,WILKIN,27167,1.26622,81
5972,MN,MN,27,55925,4,1,0,0,Y,4,3,50,830,830,21188,21388,3.4,7,990.411554,1,0,169,WINONA,27169,1.58917,82
5973,MN,MN,27,55943,4,1,0,4,Y,2,3,26,1700,1640,121687,121887,4.1,7.7,921.864905,0,0,169,WINONA,27169,1.58917,82
5974,MN,MN,27,55952,4,1,0,4,Y,3,3,50,945,1020,20288,21188,11.6,3.8,1071.318034,1,0,169,WINONA,27169,1.58917,82
5975,MN,MN,27,55969,4,2,0,7,Y,2,3,27,1900,700,122087,122387,7.2,6.1,921.864905,0,0,169,WINONA,27169,1.58917,82
5977,MN,MN,27,55972,4,1,1,1,Y,5,3,4,800,800,30388,30388,1.8,13.4,893.23743,0,0,169,WINONA,27169,1.58917,82
5978,MN,MN,27,55987,4,1,1,3,Y,1,3,25,1315,1657,121287,121487,0.7,28.9,1024.442902,0,0,169,WINONA,27169,1.58917,82
5979,MN,MN,27,55987,4,1,0,4,Y,1,3,39,1500,1505,10188,11188,4.7,5.1,1024.442902,0,0,169,WINONA,27169,1.58917,82
5980,MN,MN,27,55987,4,1,0,2,Y,1,3,43,1800,2100,12388,12588,10.2,3.1,1024.442902,0,0,169,WINONA,27169,1.58917,82
5981,MN,MN,27,55987,4,1,0,2,Y,1,3,44,1830,1900,20288,20288,11.3,3.2,1024.442902,1,0,169,WINONA,27169,1.58917,82
5982,MN,MN,27,55987,4,1,0,5,Y,1,3,3,2130,2130,30388,30388,7.6,4.1,1024.442902,0,0,169,WINONA,27169,1.58917,82
5983,MN,MN,27,55987,4,1,0,2,Y,2,3,3,1634,1634,30388,30388,11.8,3.1,921.864905,0,0,169,WINONA,27169,1.58917,82
5984,MN,MN,27,55987,4,1,1,2,Y,4,3,4,1000,1000,30388,31188,0.5,0,990.411554,0,0,169,WINONA,27169,1.58917,82
5985,MN,MN,27,55313,5,1,0,1,Y,3,4,31,1746,1800,122687,122887,6.7,12,1214.922779,0,0,171,WRIGHT,27171,0.913909,83
5986,MN,MN,27,55313,5,1,0,1,Y,2,4,30,845,845,12788,12988,5.3,6.2,1146.49919,0,0,171,WRIGHT,27171,0.913909,83
5987,MN,MN,27,55313,5,1,0,2,Y,5,4,3,1235,1235,22388,22588,3.1,10.8,1105.956867,0,0,171,WRIGHT,27171,0.913909,83
5989,MN,MN,27,55321,5,1,0,2,Y,1,4,39,1720,1734,11688,11888,7.3,4.2,1088.985661,0,0,171,WRIGHT,27171,0.913909,83
5990,MN,MN,27,55341,5,1,0,2,Y,5,4,30,2100,2100,122187,122387,5.1,6.9,1105.956867,0,0,171,WRIGHT,27171,0.913909,83
5991,MN,MN,27,55349,5,1,0,4,Y,3,4,30,945,1125,122687,122887,2.2,11.2,1214.922779,0,0,171,WRIGHT,27171,0.913909,83
5992,MN,MN,27,55358,5,1,1,7,Y,4,4,24,1150,900,122387,122687,2.3,12.3,1177.377355,0,0,171,WRIGHT,27171,0.913909,83
5993,MN,MN,27,55362,5,1,0,5,Y,3,4,23,1600,1600,121287,121487,15.9,3,1214.922779,0,0,171,WRIGHT,27171,0.913909,83
5994,MN,MN,27,55362,5,1,0,4,Y,3,4,39,1510,1522,11688,11888,9.5,3.6,1214.922779,0,0,171,WRIGHT,27171,0.913909,83
5995,MN,MN,27,55363,5,1,0,4,Y,2,4,37,1630,1730,122687,122887,6.4,4.5,1146.49919,0,0,171,WRIGHT,27171,0.913909,83
5997,MN,MN,27,55376,5,1,0,4,Y,3,4,46,1045,1045,12888,13088,5,5.2,1214.922779,0,0,171,WRIGHT,27171,0.913909,83
5998,MN,MN,27,56297,5,1,0,4,Y,4,4,27,940,940,122887,123087,3.7,9.6,1177.377355,0,0,173,YELLOW MEDICINE,27173,1.42659,84
5999,MN,MN,27,56297,5,1,0,4,Y,3,4,31,2100,800,21088,21388,2.9,8,1214.922779,0,0,173,YELLOW MEDICINE,27173,1.42659,84
