d3mIndex,Company,Year,timeseries_file,Date,Close
468,baf,2011,baf.2011.csv,2011-11-02,10.012
469,baf,2011,baf.2011.csv,2011-11-03,10.001
470,baf,2011,baf.2011.csv,2011-11-04,10.047
471,baf,2011,baf.2011.csv,2011-11-07,10.086
472,baf,2011,baf.2011.csv,2011-11-08,10.165
473,baf,2011,baf.2011.csv,2011-11-09,10.176
474,baf,2011,baf.2011.csv,2011-11-10,10.135
475,baf,2011,baf.2011.csv,2011-11-11,10.184
476,baf,2011,baf.2011.csv,2011-11-14,10.195
477,baf,2011,baf.2011.csv,2011-11-15,10.257
478,baf,2011,baf.2011.csv,2011-11-16,10.257
479,baf,2011,baf.2011.csv,2011-11-17,10.232999999999999
480,baf,2011,baf.2011.csv,2011-11-18,10.272
481,baf,2011,baf.2011.csv,2011-11-21,10.533
482,baf,2011,baf.2011.csv,2011-11-22,10.675999999999998
483,baf,2011,baf.2011.csv,2011-11-23,10.863
484,baf,2011,baf.2011.csv,2011-11-25,10.954
485,baf,2011,baf.2011.csv,2011-11-28,10.878
486,baf,2011,baf.2011.csv,2011-11-29,10.915
487,baf,2011,baf.2011.csv,2011-11-30,10.849
488,baf,2011,baf.2011.csv,2011-12-01,10.950999999999999
489,baf,2011,baf.2011.csv,2011-12-02,11.039000000000001
490,baf,2011,baf.2011.csv,2011-12-05,11.069
491,baf,2011,baf.2011.csv,2011-12-06,11.168
492,baf,2011,baf.2011.csv,2011-12-07,11.168
493,baf,2011,baf.2011.csv,2011-12-08,11.077
494,baf,2011,baf.2011.csv,2011-12-09,11.136
495,baf,2011,baf.2011.csv,2011-12-12,11.165999999999999
496,baf,2011,baf.2011.csv,2011-12-13,10.902000000000001
497,baf,2011,baf.2011.csv,2011-12-14,10.888
498,baf,2011,baf.2011.csv,2011-12-15,10.88
499,baf,2011,baf.2011.csv,2011-12-16,10.940999999999999
500,baf,2011,baf.2011.csv,2011-12-19,11.003
501,baf,2011,baf.2011.csv,2011-12-20,10.888
502,baf,2011,baf.2011.csv,2011-12-21,10.895
503,baf,2011,baf.2011.csv,2011-12-22,10.932
504,baf,2011,baf.2011.csv,2011-12-23,11.005
505,baf,2011,baf.2011.csv,2011-12-27,11.165999999999999
506,baf,2011,baf.2011.csv,2011-12-28,11.105
507,baf,2011,baf.2011.csv,2011-12-29,11.069
508,baf,2011,baf.2011.csv,2011-12-30,11.065999999999999
509,baf,2012,baf.2012.csv,2012-11-01,12.642000000000001
510,baf,2012,baf.2012.csv,2012-11-02,12.549000000000001
511,baf,2012,baf.2012.csv,2012-11-05,12.437999999999999
512,baf,2012,baf.2012.csv,2012-11-06,12.444
513,baf,2012,baf.2012.csv,2012-11-07,12.620999999999999
514,baf,2012,baf.2012.csv,2012-11-08,12.749
515,baf,2012,baf.2012.csv,2012-11-09,12.847999999999999
516,baf,2012,baf.2012.csv,2012-11-12,12.812999999999999
517,baf,2012,baf.2012.csv,2012-11-13,12.817
518,baf,2012,baf.2012.csv,2012-11-14,12.73
519,baf,2012,baf.2012.csv,2012-11-15,12.539000000000001
520,baf,2012,baf.2012.csv,2012-11-16,12.747
521,baf,2012,baf.2012.csv,2012-11-19,13.032
522,baf,2012,baf.2012.csv,2012-11-20,13.024000000000001
523,baf,2012,baf.2012.csv,2012-11-21,13.092
524,baf,2012,baf.2012.csv,2012-11-23,13.149000000000001
525,baf,2012,baf.2012.csv,2012-11-26,13.083
526,baf,2012,baf.2012.csv,2012-11-27,13.092
527,baf,2012,baf.2012.csv,2012-11-28,13.155
528,baf,2012,baf.2012.csv,2012-11-29,13.253
529,baf,2012,baf.2012.csv,2012-11-30,13.283
530,baf,2012,baf.2012.csv,2012-12-03,13.329
531,baf,2012,baf.2012.csv,2012-12-04,13.231
532,baf,2012,baf.2012.csv,2012-12-05,13.18
533,baf,2012,baf.2012.csv,2012-12-06,13.149000000000001
534,baf,2012,baf.2012.csv,2012-12-07,12.927999999999999
535,baf,2012,baf.2012.csv,2012-12-10,12.831
536,baf,2012,baf.2012.csv,2012-12-11,12.981
537,baf,2012,baf.2012.csv,2012-12-12,12.936
538,baf,2012,baf.2012.csv,2012-12-13,12.804
539,baf,2012,baf.2012.csv,2012-12-14,12.689
540,baf,2012,baf.2012.csv,2012-12-17,12.31
541,baf,2012,baf.2012.csv,2012-12-18,12.259
542,baf,2012,baf.2012.csv,2012-12-19,12.394
543,baf,2012,baf.2012.csv,2012-12-20,12.443
544,baf,2012,baf.2012.csv,2012-12-21,12.597000000000001
545,baf,2012,baf.2012.csv,2012-12-24,12.554
546,baf,2012,baf.2012.csv,2012-12-26,12.567
547,baf,2012,baf.2012.csv,2012-12-27,12.457
548,baf,2012,baf.2012.csv,2012-12-28,12.508
549,baf,2013,baf.2013.csv,2013-11-01,10.413
550,baf,2013,baf.2013.csv,2013-11-04,10.44
551,baf,2013,baf.2013.csv,2013-11-05,10.39
552,baf,2013,baf.2013.csv,2013-11-06,10.355
553,baf,2013,baf.2013.csv,2013-11-07,10.347000000000001
554,baf,2013,baf.2013.csv,2013-11-08,10.247
555,baf,2013,baf.2013.csv,2013-11-11,10.238999999999999
556,baf,2013,baf.2013.csv,2013-11-12,10.19
557,baf,2013,baf.2013.csv,2013-11-13,10.167
558,baf,2013,baf.2013.csv,2013-11-14,10.145
559,baf,2013,baf.2013.csv,2013-11-15,10.154
560,baf,2013,baf.2013.csv,2013-11-18,10.175
561,baf,2013,baf.2013.csv,2013-11-19,10.137
562,baf,2013,baf.2013.csv,2013-11-20,10.119
563,baf,2013,baf.2013.csv,2013-11-21,10.105
564,baf,2013,baf.2013.csv,2013-11-22,10.097999999999999
565,baf,2013,baf.2013.csv,2013-11-25,10.097999999999999
566,baf,2013,baf.2013.csv,2013-11-26,10.112
567,baf,2013,baf.2013.csv,2013-11-27,10.105
568,baf,2013,baf.2013.csv,2013-11-29,10.097999999999999
569,baf,2013,baf.2013.csv,2013-12-02,10.097999999999999
570,baf,2013,baf.2013.csv,2013-12-03,10.145
571,baf,2013,baf.2013.csv,2013-12-04,10.16
572,baf,2013,baf.2013.csv,2013-12-05,10.097999999999999
573,baf,2013,baf.2013.csv,2013-12-06,10.128
574,baf,2013,baf.2013.csv,2013-12-09,10.128
575,baf,2013,baf.2013.csv,2013-12-10,10.195
576,baf,2013,baf.2013.csv,2013-12-11,10.195
577,baf,2013,baf.2013.csv,2013-12-12,10.158999999999999
578,baf,2013,baf.2013.csv,2013-12-13,10.158999999999999
579,baf,2013,baf.2013.csv,2013-12-16,10.144
580,baf,2013,baf.2013.csv,2013-12-17,10.236
581,baf,2013,baf.2013.csv,2013-12-18,10.359000000000002
582,baf,2013,baf.2013.csv,2013-12-19,10.395999999999999
583,baf,2013,baf.2013.csv,2013-12-20,10.466
584,baf,2013,baf.2013.csv,2013-12-23,10.725999999999999
585,baf,2013,baf.2013.csv,2013-12-24,10.693
586,baf,2013,baf.2013.csv,2013-12-26,10.693
587,baf,2013,baf.2013.csv,2013-12-27,10.585999999999999
588,baf,2013,baf.2013.csv,2013-12-30,10.524000000000001
589,baf,2014,baf.2014.csv,2014-11-03,12.186
590,baf,2014,baf.2014.csv,2014-11-04,12.225999999999999
591,baf,2014,baf.2014.csv,2014-11-05,12.254000000000001
592,baf,2014,baf.2014.csv,2014-11-06,12.195
593,baf,2014,baf.2014.csv,2014-11-07,12.235
594,baf,2014,baf.2014.csv,2014-11-10,12.195
595,baf,2014,baf.2014.csv,2014-11-11,12.152000000000001
596,baf,2014,baf.2014.csv,2014-11-12,12.186
597,baf,2014,baf.2014.csv,2014-11-13,12.134
598,baf,2014,baf.2014.csv,2014-11-14,12.142000000000001
599,baf,2014,baf.2014.csv,2014-11-17,12.083
600,baf,2014,baf.2014.csv,2014-11-18,12.11
601,baf,2014,baf.2014.csv,2014-11-19,12.128
602,baf,2014,baf.2014.csv,2014-11-20,12.142000000000001
603,baf,2014,baf.2014.csv,2014-11-21,12.157
604,baf,2014,baf.2014.csv,2014-11-24,12.128
605,baf,2014,baf.2014.csv,2014-11-25,12.11
606,baf,2014,baf.2014.csv,2014-11-26,12.157
607,baf,2014,baf.2014.csv,2014-11-28,12.186
608,baf,2014,baf.2014.csv,2014-12-01,12.157
609,baf,2014,baf.2014.csv,2014-12-02,12.186
610,baf,2014,baf.2014.csv,2014-12-03,12.243
611,baf,2014,baf.2014.csv,2014-12-04,12.269
612,baf,2014,baf.2014.csv,2014-12-05,12.307
613,baf,2014,baf.2014.csv,2014-12-08,12.307
614,baf,2014,baf.2014.csv,2014-12-09,12.341
615,baf,2014,baf.2014.csv,2014-12-10,12.353
616,baf,2014,baf.2014.csv,2014-12-11,12.33
617,baf,2014,baf.2014.csv,2014-12-12,12.33
618,baf,2014,baf.2014.csv,2014-12-15,12.306
619,baf,2014,baf.2014.csv,2014-12-16,12.345999999999998
620,baf,2014,baf.2014.csv,2014-12-17,12.345999999999998
621,baf,2014,baf.2014.csv,2014-12-18,12.322000000000001
622,baf,2014,baf.2014.csv,2014-12-19,12.345999999999998
623,baf,2014,baf.2014.csv,2014-12-22,12.34
624,baf,2014,baf.2014.csv,2014-12-23,12.360999999999999
625,baf,2014,baf.2014.csv,2014-12-24,12.286
626,baf,2014,baf.2014.csv,2014-12-26,12.314
627,baf,2014,baf.2014.csv,2014-12-29,12.296
628,baf,2014,baf.2014.csv,2014-12-30,12.306
629,baf,2015,baf.2015.csv,2015-11-02,13.14
630,baf,2015,baf.2015.csv,2015-11-03,13.22
631,baf,2015,baf.2015.csv,2015-11-04,13.132
632,baf,2015,baf.2015.csv,2015-11-05,13.073
633,baf,2015,baf.2015.csv,2015-11-06,12.895
634,baf,2015,baf.2015.csv,2015-11-09,12.815
635,baf,2015,baf.2015.csv,2015-11-10,12.83
636,baf,2015,baf.2015.csv,2015-11-11,12.777999999999999
637,baf,2015,baf.2015.csv,2015-11-12,12.874
638,baf,2015,baf.2015.csv,2015-11-13,12.960999999999999
639,baf,2015,baf.2015.csv,2015-11-16,12.978
640,baf,2015,baf.2015.csv,2015-11-17,12.97
641,baf,2015,baf.2015.csv,2015-11-18,12.933
642,baf,2015,baf.2015.csv,2015-11-19,12.97
643,baf,2015,baf.2015.csv,2015-11-20,12.904000000000002
644,baf,2015,baf.2015.csv,2015-11-23,13.02
645,baf,2015,baf.2015.csv,2015-11-24,12.933
646,baf,2015,baf.2015.csv,2015-11-25,13.02
647,baf,2015,baf.2015.csv,2015-11-27,13.02
648,baf,2015,baf.2015.csv,2015-11-30,12.978
649,baf,2015,baf.2015.csv,2015-12-01,13.012
650,baf,2015,baf.2015.csv,2015-12-02,13.012
651,baf,2015,baf.2015.csv,2015-12-03,12.865
652,baf,2015,baf.2015.csv,2015-12-04,12.923
653,baf,2015,baf.2015.csv,2015-12-07,12.894
654,baf,2015,baf.2015.csv,2015-12-08,13.02
655,baf,2015,baf.2015.csv,2015-12-09,13.038
656,baf,2015,baf.2015.csv,2015-12-10,12.960999999999999
657,baf,2015,baf.2015.csv,2015-12-11,12.960999999999999
658,baf,2015,baf.2015.csv,2015-12-14,12.829
659,baf,2015,baf.2015.csv,2015-12-15,12.923
660,baf,2015,baf.2015.csv,2015-12-16,12.978
661,baf,2015,baf.2015.csv,2015-12-17,13.092
662,baf,2015,baf.2015.csv,2015-12-18,13.177999999999999
663,baf,2015,baf.2015.csv,2015-12-21,13.177999999999999
664,baf,2015,baf.2015.csv,2015-12-22,13.186
665,baf,2015,baf.2015.csv,2015-12-23,13.254000000000001
666,baf,2015,baf.2015.csv,2015-12-24,13.274000000000001
667,baf,2015,baf.2015.csv,2015-12-28,13.3
668,baf,2015,baf.2015.csv,2015-12-29,13.264000000000001
669,baf,2015,baf.2015.csv,2015-12-30,13.3
670,caj,2016,caj.2016.csv,2016-11-01,28.116999999999997
671,caj,2016,caj.2016.csv,2016-11-02,28.206
672,caj,2016,caj.2016.csv,2016-11-03,28.136999999999997
673,caj,2016,caj.2016.csv,2016-11-04,28.088
674,caj,2016,caj.2016.csv,2016-11-07,27.872
675,caj,2016,caj.2016.csv,2016-11-08,27.94
676,caj,2016,caj.2016.csv,2016-11-09,28.009
677,caj,2016,caj.2016.csv,2016-11-10,27.449
678,caj,2016,caj.2016.csv,2016-11-11,27.39
679,caj,2016,caj.2016.csv,2016-11-14,27.546999999999997
680,caj,2016,caj.2016.csv,2016-11-15,27.596
681,caj,2016,caj.2016.csv,2016-11-16,27.546999999999997
682,caj,2016,caj.2016.csv,2016-11-17,27.96
683,caj,2016,caj.2016.csv,2016-11-18,27.705
684,caj,2016,caj.2016.csv,2016-11-21,27.665
685,caj,2016,caj.2016.csv,2016-11-22,27.724
686,caj,2016,caj.2016.csv,2016-11-23,27.596
687,caj,2016,caj.2016.csv,2016-11-25,27.764
688,caj,2016,caj.2016.csv,2016-11-28,28.136999999999997
689,caj,2016,caj.2016.csv,2016-11-29,28.255
690,caj,2016,caj.2016.csv,2016-11-30,28.412
691,caj,2016,caj.2016.csv,2016-12-01,28.147
692,caj,2016,caj.2016.csv,2016-12-02,28.373
693,caj,2016,caj.2016.csv,2016-12-05,28.500999999999998
694,caj,2016,caj.2016.csv,2016-12-06,28.599
695,caj,2016,caj.2016.csv,2016-12-07,29.316
696,caj,2016,caj.2016.csv,2016-12-08,29.424
697,caj,2016,caj.2016.csv,2016-12-09,29.276999999999997
698,caj,2016,caj.2016.csv,2016-12-12,29.11
699,caj,2016,caj.2016.csv,2016-12-13,29.139
700,caj,2016,caj.2016.csv,2016-12-14,28.648000000000003
701,caj,2016,caj.2016.csv,2016-12-15,28.589000000000002
702,caj,2016,caj.2016.csv,2016-12-16,28.461
703,caj,2016,caj.2016.csv,2016-12-19,28.609
704,caj,2016,caj.2016.csv,2016-12-20,28.628
705,caj,2016,caj.2016.csv,2016-12-21,28.55
706,caj,2016,caj.2016.csv,2016-12-22,28.638
707,caj,2016,caj.2016.csv,2016-12-23,28.638
708,caj,2016,caj.2016.csv,2016-12-27,28.284000000000002
709,caj,2016,caj.2016.csv,2016-12-28,27.646
710,caj,2016,caj.2016.csv,2016-12-29,27.302
711,caj,2016,caj.2016.csv,2016-12-30,27.655
712,caj,2017,caj.2017.csv,2017-11-01,37.69
713,caj,2017,caj.2017.csv,2017-11-02,37.73
714,caj,2017,caj.2017.csv,2017-11-03,37.78
715,caj,2017,caj.2017.csv,2017-11-06,37.7
716,caj,2017,caj.2017.csv,2017-11-07,38.19
717,caj,2017,caj.2017.csv,2017-11-08,38.76
718,caj,2017,caj.2017.csv,2017-11-09,38.54
719,caj,2017,caj.2017.csv,2017-11-10,38.76
720,caj,2005,caj.2005.csv,2005-11-01,32.244
721,caj,2005,caj.2005.csv,2005-11-02,32.226
722,caj,2005,caj.2005.csv,2005-11-03,32.426
723,caj,2005,caj.2005.csv,2005-11-04,32.371
724,caj,2005,caj.2005.csv,2005-11-07,32.061
725,caj,2005,caj.2005.csv,2005-11-08,32.135
726,caj,2005,caj.2005.csv,2005-11-09,32.9
727,caj,2005,caj.2005.csv,2005-11-10,32.872
728,caj,2005,caj.2005.csv,2005-11-11,33.501
729,caj,2005,caj.2005.csv,2005-11-14,33.318000000000005
730,caj,2005,caj.2005.csv,2005-11-15,33.811
731,caj,2005,caj.2005.csv,2005-11-16,33.728
732,caj,2005,caj.2005.csv,2005-11-17,34.084
733,caj,2005,caj.2005.csv,2005-11-18,33.911
734,caj,2005,caj.2005.csv,2005-11-21,34.485
735,caj,2005,caj.2005.csv,2005-11-22,34.775
736,caj,2005,caj.2005.csv,2005-11-23,34.976
737,caj,2005,caj.2005.csv,2005-11-25,34.174
738,caj,2005,caj.2005.csv,2005-11-28,34.53
739,caj,2005,caj.2005.csv,2005-11-29,34.501
740,caj,2005,caj.2005.csv,2005-11-30,34.156
741,caj,2005,caj.2005.csv,2005-12-01,35.103
742,caj,2005,caj.2005.csv,2005-12-02,35.012
743,caj,2005,caj.2005.csv,2005-12-05,35.203
744,caj,2005,caj.2005.csv,2005-12-06,35.211999999999996
745,caj,2005,caj.2005.csv,2005-12-07,35.321
746,caj,2005,caj.2005.csv,2005-12-08,35.103
747,caj,2005,caj.2005.csv,2005-12-09,35.485
748,caj,2005,caj.2005.csv,2005-12-12,35.977
749,caj,2005,caj.2005.csv,2005-12-13,36.159
750,caj,2005,caj.2005.csv,2005-12-14,35.977
751,caj,2005,caj.2005.csv,2005-12-15,35.758
752,caj,2005,caj.2005.csv,2005-12-16,36.086999999999996
753,caj,2005,caj.2005.csv,2005-12-19,36.159
754,caj,2005,caj.2005.csv,2005-12-20,36.059
755,caj,2005,caj.2005.csv,2005-12-21,36.414
756,caj,2005,caj.2005.csv,2005-12-22,36.449
757,caj,2005,caj.2005.csv,2005-12-23,36.488
758,caj,2005,caj.2005.csv,2005-12-27,35.977
759,caj,2005,caj.2005.csv,2005-12-28,36.26
760,caj,2005,caj.2005.csv,2005-12-29,35.830999999999996
761,caj,2005,caj.2005.csv,2005-12-30,35.713
762,caj,2006,caj.2006.csv,2006-11-01,48.753
763,caj,2006,caj.2006.csv,2006-11-02,48.635
764,caj,2006,caj.2006.csv,2006-11-03,48.361000000000004
765,caj,2006,caj.2006.csv,2006-11-06,49.343999999999994
766,caj,2006,caj.2006.csv,2006-11-07,48.762
767,caj,2006,caj.2006.csv,2006-11-08,48.698
768,caj,2006,caj.2006.csv,2006-11-09,48.26
769,caj,2006,caj.2006.csv,2006-11-10,48.607
770,caj,2006,caj.2006.csv,2006-11-13,47.568000000000005
771,caj,2006,caj.2006.csv,2006-11-14,48.488
772,caj,2006,caj.2006.csv,2006-11-15,48.424
773,caj,2006,caj.2006.csv,2006-11-16,48.278999999999996
774,caj,2006,caj.2006.csv,2006-11-17,48.643
775,caj,2006,caj.2006.csv,2006-11-20,47.34
776,caj,2006,caj.2006.csv,2006-11-21,47.35
777,caj,2006,caj.2006.csv,2006-11-22,47.151
778,caj,2006,caj.2006.csv,2006-11-24,47.24100000000001
779,caj,2006,caj.2006.csv,2006-11-27,46.44
780,caj,2006,caj.2006.csv,2006-11-28,46.849
781,caj,2006,caj.2006.csv,2006-11-29,47.824
782,caj,2006,caj.2006.csv,2006-11-30,47.924
783,caj,2006,caj.2006.csv,2006-12-01,47.651
784,caj,2006,caj.2006.csv,2006-12-04,47.751000000000005
785,caj,2006,caj.2006.csv,2006-12-05,48.051
786,caj,2006,caj.2006.csv,2006-12-06,48.562
787,caj,2006,caj.2006.csv,2006-12-07,49.937
788,caj,2006,caj.2006.csv,2006-12-08,50.718999999999994
789,caj,2006,caj.2006.csv,2006-12-11,50.574
790,caj,2006,caj.2006.csv,2006-12-12,50.438
791,caj,2006,caj.2006.csv,2006-12-13,50.81100000000001
792,caj,2006,caj.2006.csv,2006-12-14,51.802
793,caj,2006,caj.2006.csv,2006-12-15,51.92100000000001
794,caj,2006,caj.2006.csv,2006-12-18,51.603
795,caj,2006,caj.2006.csv,2006-12-19,51.583999999999996
796,caj,2006,caj.2006.csv,2006-12-20,51.321000000000005
797,caj,2006,caj.2006.csv,2006-12-21,51.193999999999996
798,caj,2006,caj.2006.csv,2006-12-22,51.43899999999999
799,caj,2006,caj.2006.csv,2006-12-26,51.648
800,caj,2006,caj.2006.csv,2006-12-27,51.966
801,caj,2006,caj.2006.csv,2006-12-28,51.239
802,caj,2006,caj.2006.csv,2006-12-29,51.528999999999996
803,caj,2007,caj.2007.csv,2007-11-01,46.122
804,caj,2007,caj.2007.csv,2007-11-02,46.056999999999995
805,caj,2007,caj.2007.csv,2007-11-05,45.86600000000001
806,caj,2007,caj.2007.csv,2007-11-06,46.722
807,caj,2007,caj.2007.csv,2007-11-07,45.42
808,caj,2007,caj.2007.csv,2007-11-08,45.702
809,caj,2007,caj.2007.csv,2007-11-09,44.836999999999996
810,caj,2007,caj.2007.csv,2007-11-12,44.528
811,caj,2007,caj.2007.csv,2007-11-13,45.583999999999996
812,caj,2007,caj.2007.csv,2007-11-14,45.93899999999999
813,caj,2007,caj.2007.csv,2007-11-15,45.621
814,caj,2007,caj.2007.csv,2007-11-16,45.438
815,caj,2007,caj.2007.csv,2007-11-19,44.692
816,caj,2007,caj.2007.csv,2007-11-20,45.138000000000005
817,caj,2007,caj.2007.csv,2007-11-21,44.61
818,caj,2007,caj.2007.csv,2007-11-23,46.222
819,caj,2007,caj.2007.csv,2007-11-26,46.083999999999996
820,caj,2007,caj.2007.csv,2007-11-27,46.886
821,caj,2007,caj.2007.csv,2007-11-28,48.68
822,caj,2007,caj.2007.csv,2007-11-29,48.67
823,caj,2007,caj.2007.csv,2007-11-30,47.913999999999994
824,caj,2007,caj.2007.csv,2007-12-03,47.451
825,caj,2007,caj.2007.csv,2007-12-04,47.442
826,caj,2007,caj.2007.csv,2007-12-05,48.488
827,caj,2007,caj.2007.csv,2007-12-06,48.343
828,caj,2007,caj.2007.csv,2007-12-07,48.141999999999996
829,caj,2007,caj.2007.csv,2007-12-10,48.398
830,caj,2007,caj.2007.csv,2007-12-11,46.276
831,caj,2007,caj.2007.csv,2007-12-12,46.001999999999995
832,caj,2007,caj.2007.csv,2007-12-13,45.393
833,caj,2007,caj.2007.csv,2007-12-14,44.0
834,caj,2007,caj.2007.csv,2007-12-17,44.016999999999996
835,caj,2007,caj.2007.csv,2007-12-18,43.535
836,caj,2007,caj.2007.csv,2007-12-19,43.425
837,caj,2007,caj.2007.csv,2007-12-20,43.306999999999995
838,caj,2007,caj.2007.csv,2007-12-21,42.788000000000004
839,caj,2007,caj.2007.csv,2007-12-24,42.77
840,caj,2007,caj.2007.csv,2007-12-26,42.724
841,caj,2007,caj.2007.csv,2007-12-27,42.278
842,caj,2007,caj.2007.csv,2007-12-28,42.105
843,caj,2008,caj.2008.csv,2008-11-03,31.66
844,caj,2008,caj.2008.csv,2008-11-04,33.509
845,caj,2008,caj.2008.csv,2008-11-05,33.664
846,caj,2008,caj.2008.csv,2008-11-06,29.303
847,caj,2008,caj.2008.csv,2008-11-07,30.842
848,caj,2008,caj.2008.csv,2008-11-10,31.233
849,caj,2008,caj.2008.csv,2008-11-11,28.236
850,caj,2008,caj.2008.csv,2008-11-12,27.008000000000003
851,caj,2008,caj.2008.csv,2008-11-13,28.564
852,caj,2008,caj.2008.csv,2008-11-14,26.999000000000002
853,caj,2008,caj.2008.csv,2008-11-17,27.044
854,caj,2008,caj.2008.csv,2008-11-18,26.570999999999998
855,caj,2008,caj.2008.csv,2008-11-19,24.995
856,caj,2008,caj.2008.csv,2008-11-20,23.884
857,caj,2008,caj.2008.csv,2008-11-21,25.851
858,caj,2008,caj.2008.csv,2008-11-24,27.48
859,caj,2008,caj.2008.csv,2008-11-25,27.454
860,caj,2008,caj.2008.csv,2008-11-26,27.846
861,caj,2008,caj.2008.csv,2008-11-28,27.099
862,caj,2008,caj.2008.csv,2008-12-01,25.205
863,caj,2008,caj.2008.csv,2008-12-02,26.651999999999997
864,caj,2008,caj.2008.csv,2008-12-03,26.506999999999998
865,caj,2008,caj.2008.csv,2008-12-04,24.913
866,caj,2008,caj.2008.csv,2008-12-05,25.551
867,caj,2008,caj.2008.csv,2008-12-08,26.845
868,caj,2008,caj.2008.csv,2008-12-09,26.298000000000002
869,caj,2008,caj.2008.csv,2008-12-10,27.153000000000002
870,caj,2008,caj.2008.csv,2008-12-11,26.316999999999997
871,caj,2008,caj.2008.csv,2008-12-12,26.862
872,caj,2008,caj.2008.csv,2008-12-15,26.953000000000003
873,caj,2008,caj.2008.csv,2008-12-16,28.509
874,caj,2008,caj.2008.csv,2008-12-17,28.500999999999998
875,caj,2008,caj.2008.csv,2008-12-18,27.163
876,caj,2008,caj.2008.csv,2008-12-19,27.316999999999997
877,caj,2008,caj.2008.csv,2008-12-22,27.691
878,caj,2008,caj.2008.csv,2008-12-23,27.236
879,caj,2008,caj.2008.csv,2008-12-24,27.316999999999997
880,caj,2008,caj.2008.csv,2008-12-26,27.208000000000002
881,caj,2008,caj.2008.csv,2008-12-29,27.044
882,caj,2008,caj.2008.csv,2008-12-30,28.275
883,caj,2009,caj.2009.csv,2009-11-02,34.402
884,caj,2009,caj.2009.csv,2009-11-03,34.365
885,caj,2009,caj.2009.csv,2009-11-04,34.174
886,caj,2009,caj.2009.csv,2009-11-05,34.138000000000005
887,caj,2009,caj.2009.csv,2009-11-06,34.439
888,caj,2009,caj.2009.csv,2009-11-09,34.848
889,caj,2009,caj.2009.csv,2009-11-10,34.693000000000005
890,caj,2009,caj.2009.csv,2009-11-11,34.875
891,caj,2009,caj.2009.csv,2009-11-12,34.202
892,caj,2009,caj.2009.csv,2009-11-13,34.593
893,caj,2009,caj.2009.csv,2009-11-16,34.902
894,caj,2009,caj.2009.csv,2009-11-17,35.43
895,caj,2009,caj.2009.csv,2009-11-18,35.176
896,caj,2009,caj.2009.csv,2009-11-19,33.791
897,caj,2009,caj.2009.csv,2009-11-20,34.629
898,caj,2009,caj.2009.csv,2009-11-23,34.939
899,caj,2009,caj.2009.csv,2009-11-24,34.273
900,caj,2009,caj.2009.csv,2009-11-25,34.902
901,caj,2009,caj.2009.csv,2009-11-27,33.946
902,caj,2009,caj.2009.csv,2009-11-30,34.803000000000004
903,caj,2009,caj.2009.csv,2009-12-01,35.749
904,caj,2009,caj.2009.csv,2009-12-02,35.176
905,caj,2009,caj.2009.csv,2009-12-03,36.123000000000005
906,caj,2009,caj.2009.csv,2009-12-04,37.371
907,caj,2009,caj.2009.csv,2009-12-07,37.635
908,caj,2009,caj.2009.csv,2009-12-08,37.589
909,caj,2009,caj.2009.csv,2009-12-09,37.598
910,caj,2009,caj.2009.csv,2009-12-10,38.427
911,caj,2009,caj.2009.csv,2009-12-11,38.408
912,caj,2009,caj.2009.csv,2009-12-14,38.545
913,caj,2009,caj.2009.csv,2009-12-15,38.162
914,caj,2009,caj.2009.csv,2009-12-16,38.108000000000004
915,caj,2009,caj.2009.csv,2009-12-17,37.561
916,caj,2009,caj.2009.csv,2009-12-18,37.652
917,caj,2009,caj.2009.csv,2009-12-21,37.433
918,caj,2009,caj.2009.csv,2009-12-22,37.954
919,caj,2009,caj.2009.csv,2009-12-23,38.181999999999995
920,caj,2009,caj.2009.csv,2009-12-24,39.92
921,caj,2009,caj.2009.csv,2009-12-28,39.265
922,caj,2009,caj.2009.csv,2009-12-29,38.873000000000005
923,caj,2009,caj.2009.csv,2009-12-30,38.809
924,caj,2010,caj.2010.csv,2010-11-01,41.486000000000004
925,caj,2010,caj.2010.csv,2010-11-02,41.623000000000005
926,caj,2010,caj.2010.csv,2010-11-03,41.81399999999999
927,caj,2010,caj.2010.csv,2010-11-04,43.098
928,caj,2010,caj.2010.csv,2010-11-05,43.826
929,caj,2010,caj.2010.csv,2010-11-08,43.736000000000004
930,caj,2010,caj.2010.csv,2010-11-09,43.306999999999995
931,caj,2010,caj.2010.csv,2010-11-10,44.382
932,caj,2010,caj.2010.csv,2010-11-11,44.227
933,caj,2010,caj.2010.csv,2010-11-12,43.48
934,caj,2010,caj.2010.csv,2010-11-15,43.443999999999996
935,caj,2010,caj.2010.csv,2010-11-16,42.806999999999995
936,caj,2010,caj.2010.csv,2010-11-17,43.281000000000006
937,caj,2010,caj.2010.csv,2010-11-18,44.144
938,caj,2010,caj.2010.csv,2010-11-19,44.09
939,caj,2010,caj.2010.csv,2010-11-22,44.126999999999995
940,caj,2010,caj.2010.csv,2010-11-23,43.251999999999995
941,caj,2010,caj.2010.csv,2010-11-24,44.245
942,caj,2010,caj.2010.csv,2010-11-26,43.45399999999999
943,caj,2010,caj.2010.csv,2010-11-29,43.489
944,caj,2010,caj.2010.csv,2010-11-30,42.852
945,caj,2010,caj.2010.csv,2010-12-01,43.635
946,caj,2010,caj.2010.csv,2010-12-02,44.573
947,caj,2010,caj.2010.csv,2010-12-03,45.183
