d3mIndex,QuestionFilename,SentenceFilename
4077,2359,15911
4578,2412,15619
10660,74,16575
203,1541,11611
20631,1217,8241
10555,60,167
14316,471,3213
7209,2716,18633
18077,925,6207
9266,2934,20369
17817,892,6005
16527,739,4955
6614,2644,18125
8800,2886,19969
8746,2879,16066
26805,1958,9498
25408,1792,12055
3252,2266,15189
15155,576,3807
17674,872,5856
26501,1924,12889
1410,363,2891
5124,2472,16829
23359,1556,10446
26629,1939,12972
3116,2215,15075
1304,242,1991
19769,1112,7561
12212,244,1505
18393,963,6461
3826,2329,15706
7438,2744,18816
26643,1942,12989
4909,2450,16641
10012,3011,21028
3890,2339,15749
12986,322,2125
19761,1111,7558
26546,1930,8690
23051,1513,10215
8854,2890,20005
14183,458,3087
25665,1821,12284
18080,926,6210
3929,2343,15786
8861,2891,15745
10558,60,154
22534,1446,9764
3226,2264,15170
11963,213,1293
8440,2853,19681
12050,227,1370
10826,85,361
27280,2018,13407
25907,1856,12458
9845,2994,20899
24062,1635,11029
16592,746,5009
2776,1883,13977
15040,566,3751
15132,574,3801
27537,2048,18266
14020,438,2978
27643,2064,13673
27639,2063,13669
25257,1778,11941
9650,2972,20738
27025,1981,13210
6208,2601,15432
11540,169,987
12510,269,1736
5793,2551,17436
19343,1062,17355
26773,1954,14376
21082,1278,8618
5751,2545,17397
22060,1391,9386
14311,471,3208
24721,1711,1572
16130,693,4608
8855,2891,15739
24063,1635,11030
10378,39,21321
21150,1285,8674
13164,347,2304
4761,2433,16482
6435,2624,17970
5482,2512,17165
4245,2376,15652
4226,2374,16054
8255,2828,19505
26222,1893,12691
16767,765,5162
16719,761,5137
9923,3001,20947
11993,218,1323
5998,2573,17602
28468,2161,14283
3303,2273,15233
17926,910,154
3952,2344,15818
301,2272,15252
28358,2147,14193
14899,547,9857
17339,840,5640
14536,503,17348
21118,1282,8643
8822,2888,19982
10185,17,21154
8024,2803,19300
3277,2270,15217
4503,2406,16279
22242,1407,9518
359,2361,15946
2373,1420,10674
18310,952,6390
22605,1456,9823
10203,18,21168
21241,1295,8724
1428,374,3011
19897,1130,7681
22889,1493,10083
25501,1805,12140
1681,727,5560
6455,2627,17993
20813,1243,8409
22061,1392,9395
6493,2630,18036
15041,566,3752
828,2794,19450
2292,1366,10284
15885,668,4424
4502,2406,16278
9709,2977,20793
6995,2690,18465
27948,2100,7842
28178,2124,14065
24407,1673,15534
14168,457,3080
18172,930,6278
16036,685,4536
20812,1243,8408
19523,1081,7346
19768,1112,7560
17356,843,5657
17409,845,5671
11862,200,16879
16175,700,4667
6054,2580,17660
977,2916,20543
27673,2067,15389
10541,58,146
26987,1977,10053
12443,265,1691
23950,1622,10930
12036,226,1363
7562,2755,18913
22252,1410,9525
18425,965,6483
15272,592,13965
24911,1734,11679
7257,2723,18671
16350,719,4812
1819,891,6861
4277,2379,16083
4642,2422,16384
5139,2473,16844
10501,50,101
26776,1954,14366
20820,1243,8403
21511,1326,6412
27625,2059,13658
27703,2070,13705
693,2643,18240
19706,1105,7500
16477,732,4921
17734,878,5932
23194,1531,10312
17475,851,17272
19311,1060,7215
18378,961,6450
25766,1837,12372
16604,746,5021
7024,2696,18508
27303,2021,13430
25678,1824,12293
3392,2281,15325
26360,1912,12783
13545,389,2556
3846,2331,15725
12994,323,2133
3176,2258,15117
19449,1074,7293
17935,911,6091
13819,419,2798
6596,2641,17894
26409,1918,2923
12107,234,1418
27361,2030,13480
5581,2529,17240
12459,265,1698
24861,1730,11648
21603,1338,9037
11871,201,1217
3394,2281,15327
10442,44,48
6050,2579,17646
6955,2688,18452
17264,832,5571
25174,1768,11870
22007,1384,9341
2006,1113,8447
12905,314,2061
4651,2422,16385
26607,1936,16258
7217,2716,18629
22783,1478,10004
5290,2494,16991
19275,1057,19473
7285,2726,18693
21286,1301,8773
18406,964,6466
13924,430,2883
8228,2824,19467
17194,823,2402
26855,1965,13096
11707,183,1099
27172,2000,13325
28088,2117,13996
28959,2219,14658
7159,2710,18586
20011,1145,7776
1984,1089,8281
2777,1883,13978
24525,1689,11393
21211,1292,8703
6097,2585,17682
23627,1588,10685
9293,2937,20400
23268,1539,10372
6839,2669,18323
17848,896,6027
11872,201,1218
25691,1825,12317
5052,2466,16765
453,2426,16496
16615,747,5031
6571,2639,18088
14638,512,3419
11515,167,974
11488,163,15821
6119,2587,17705
7684,2767,19016
8312,2832,19547
2367,1420,10672
18979,1026,6971
22919,1498,10118
17490,852,5711
18280,945,6365
10320,31,21252
27176,2001,13329
23680,1593,7055
8342,2837,19582
5366,2501,17063
21554,1334,8998
20908,1256,8497
19715,1107,7518
11413,155,884
9137,2920,20250
5994,2572,17599
13289,360,18546
17602,863,5786
12276,250,1547
5210,2484,16923
13650,403,2655
18450,967,6517
18274,944,6360
27869,2090,13849
18934,1022,6936
22540,1447,9769
20652,1221,18804
21961,1379,9306
18738,997,6784
21198,1290,8686
3064,2159,14997
27695,2070,13714
24457,1681,11334
15066,568,3775
8360,2842,19596
8331,2835,19574
18679,989,6717
270,2203,15070
18941,1022,6944
26666,1944,13010
20198,1166,7941
20238,1172,7970
23690,1594,10733
25158,1767,11863
18721,996,6755
8759,2880,19920
12274,250,1542
21739,1356,2233
907,2871,20119
13143,344,2288
22017,1385,9349
4015,2350,15852
16176,700,4668
6615,2644,18126
17785,885,5976
15430,616,4014
3541,2298,15462
605,2555,17562
22861,1487,10060
9638,2969,20726
13014,325,2159
9231,2931,20354
25454,1801,12088
24700,1706,11507
21058,1276,8604
25160,1767,11864
13627,401,15530
19622,1092,7429
26671,1944,13017
5972,2570,17581
14666,515,3442
22378,1429,9637
7926,2795,19231
11394,152,854
15887,668,4426
17025,803,5383
20026,1145,7781
21736,1356,2230
17668,871,5843
10453,45,57
18147,929,6254
27763,2076,13771
13376,370,2422
24534,1690,11406
487,2459,16778
8156,2818,19408
2531,1553,11710
25118,1763,11844
27412,2035,13525
14699,519,3464
8969,2903,20112
1036,2981,21093
21868,1369,9237
25805,1841,12386
3566,2302,15474
26275,1901,18263
28988,2222,2619
13810,419,2806
28104,2118,14010
8189,2821,19435
18788,1005,6829
22806,1482,10019
20782,1239,8373
14698,519,3463
1180,110,898
20173,1164,7913
1042,2981,21081
15322,600,3927
25218,1775,11896
24558,1692,5285
11359,148,829
25283,1780,11974
13798,418,2790
11114,116,606
1107,24,179
11897,204,19527
16900,784,5290
25876,1850,12441
18494,972,6573
9578,2964,20678
9508,2959,20610
14388,482,3264
2487,1508,11384
2703,1773,13269
10025,3,21039
2389,1432,10778
7,1,6
18742,998,6797
25402,1792,12049
6446,2626,17980
19539,1084,7387
9038,2912,20152
1408,363,2885
6260,2607,17838
13866,425,2835
25180,1769,11883
14222,461,3128
7889,2788,19175
16842,778,5223
26215,1891,5949
25622,1818,12247
27798,2080,13799
4134,2365,15995
62,2904,20420
7076,2700,17091
27502,2046,13587
13257,357,2360
19005,1028,6986
3386,2280,15308
4083,2362,15916
5367,2501,17064
16910,785,5292
17787,885,5969
8837,2890,20008
23042,1512,18242
12416,262,1669
2229,1333,10039
3852,2333,15729
28056,2112,13984
24603,1699,11432
20917,1257,8510
8269,2829,19513
11312,142,794
8336,2836,19578
21849,1365,9209
4025,2352,15873
6140,2592,17738
25527,1808,12158
3850,2332,15727
23912,1620,10916
22178,1399,9459
4267,2379,16089
23487,1573,10563
2179,1288,9707
11514,167,973
26189,1888,12675
8294,2831,19538
873,2838,19816
12264,249,308
26075,1875,3224
5643,2533,17294
2313,1387,10411
17158,819,5487
2001,1102,8342
10590,65,188
11112,116,604
27501,2046,13586
28573,2173,14336
29070,2235,14756
25974,1863,12511
14925,549,3660
20007,1144,7767
13687,407,2688
26594,1934,12948
28125,2120,16755
23518,1577,10596
24540,1690,11409
7765,2775,19079
11617,174,1041
2361,1420,10679
14591,509,15624
17004,799,5371
9450,2953,20566
11323,145,797
23373,1557,10457
24943,1738,11723
20651,1220,8263
621,2566,17638
17966,915,6128
18958,1023,6948
10932,93,444
25311,1782,20003
27821,2084,13821
14108,449,3029
4645,2422,16391
28725,2190,14476
27520,2047,13598
1484,440,3489
28054,2112,13983
10668,74,16563
28929,2216,14625
26415,1918,2910
266,2203,15050
11686,182,1088
21655,1342,9086
23442,1566,10527
27382,2031,13493
15037,565,3745
21316,1304,8791
11496,165,951
6125,2589,17709
27840,2086,13826
2197,1310,9860
16856,778,5229
12435,263,1689
22097,1394,9399
29089,2238,14771
24745,1714,11544
25323,1785,11987
21402,1312,8870
11949,210,1285
13770,414,2765
306,2272,15243
8461,2854,19687
3167,2258,15109
11204,128,695
17625,865,5805
2790,1905,14151
16403,725,4861
15202,582,3852
20472,1197,8148
4402,2397,16204
1120,46,373
26678,1944,13013
42,2470,16869
4128,2364,15971
5912,2563,17529
1056,2992,21182
27090,1992,13259
13324,366,2401
9982,3009,21001
4957,2456,16676
28892,2212,2574
10100,10,15603
20318,1181,8048
2241,1344,10098
933,2893,20328
15046,566,3756
11049,107,546
4627,2420,16372
16631,750,5053
12626,281,1820
17663,871,5839
4514,2408,16294
23933,1621,10921
11244,136,741
5684,2537,17336
1752,826,6316
15833,659,4376
7497,2750,18863
2310,1387,10421
21041,1272,1011
27219,2006,13363
9961,3007,20975
19429,1071,7272
6660,2647,18153
983,2927,20652
27067,1989,13237
6426,2623,17955
14163,456,3077
18382,961,6453
5075,2467,16789
15448,618,4027
122,771,5893
8817,2887,19977
7930,2795,19235
17872,899,6054
7652,2765,18981
17336,839,5625
16426,728,4878
19812,1119,7609
24067,1636,11043
6194,2598,17783
27494,2044,12058
21679,1347,9113
4641,2422,16383
7708,2770,19030
9345,2942,20468
17883,901,6063
27060,1989,13241
15606,636,4159
25305,1782,19996
24322,1665,11234
15401,611,3990
27099,1993,13263
13236,355,2347
17492,852,5712
6874,2674,18359
5372,2503,17074
23022,1511,10210
4845,2442,16576
5064,2467,16786
10657,74,16560
9648,2972,20736
7882,2788,19180
14622,511,3413
19128,1041,7094
6213,2601,15437
13528,386,2535
6322,2613,17872
8893,2894,20043
22307,1419,9578
24195,1649,11147
17188,822,5514
27535,2048,18264
25987,1864,12520
25014,1748,20285
17705,875,5874
20501,1202,8169
4962,2457,16691
21929,1376,9282
9689,2974,20771
23061,1514,10223
13872,426,2840
11562,170,16565
22155,1399,9463
24274,1657,17618
10692,75,254
11439,157,908
8747,2879,16067
5359,2501,17056
28924,2216,14620
12114,236,1425
2436,1464,11073
12776,298,16706
26784,1956,13074
27411,2035,13524
28016,2108,13938
7383,2738,18766
17421,846,5682
23445,1566,10530
16820,774,16622
2645,1685,12671
14050,443,2984
15947,676,4479
15555,631,4127
2415,1453,10973
10769,82,314
25709,1827,12328
13760,413,2763
19256,1055,7185
5519,2518,17188
11832,196,1198
24199,1650,11163
19353,1063,20227
5816,2553,17469
2261,1355,10172
6713,2656,18210
27518,2047,13597
24459,1682,11336
4701,2429,16437
27152,1997,13309
21179,1289,5229
16794,770,5202
1817,891,6860
16182,700,4660
12446,265,1702
23026,1511,10213
24957,1742,11731
1922,1002,7668
24201,1650,11165
14881,546,3635
4320,2384,16125
21189,1290,8685
352,2349,15867
20104,1155,7849
27827,2085,715
25821,1844,12400
13968,434,2941
1090,13,115
9213,2928,20321
8324,2834,19569
21843,1364,10781
25360,1789,12014
24485,1686,11058
20831,1245,8431
13244,355,2343
14765,526,3530
19110,1038,7073
10366,38,21312
24215,1651,3089
4443,2400,16234
1815,880,6770
14549,503,17362
1315,264,2146
4509,2407,16289
2147,1255,9488
22417,1434,9668
22014,1384,9347
20754,1237,8361
6306,2612,17865
17640,867,5827
15602,636,4155
11504,166,958
5925,2564,17533
22430,1434,9672
15674,642,4224
13107,338,2256
9195,2925,20299
14909,548,3652
12020,224,1345
10578,63,180
461,2437,16615
9889,2996,20920
23965,1624,10950
14767,526,3532
14942,554,3675
12988,322,2127
28476,2161,14281
8573,2864,15807
25020,1749,11766
12635,283,1834
18168,930,6273
504,2471,16882
19081,1036,7054
20263,1175,7997
22334,1422,9597
19494,1079,7322
27971,2102,13902
24124,1643,11102
12133,237,1440
25852,1847,8747
7715,2770,19041
11837,198,2461
3232,2264,15176
2519,1542,11620
19185,1047,7139
8204,2823,19458
11395,152,855
9796,2988,20851
14603,509,15609
7654,2765,18983
20217,1169,7946
18484,971,6537
23503,1574,10568
20476,1198,8160
17805,888,5993
5274,2493,16983
21799,1362,9182
19448,1074,7288
18075,925,6205
26470,1922,12867
14876,545,3624
9018,2911,9626
12323,255,1595
27897,2095,1288
10594,67,192
1743,805,6111
3245,2266,15184
25029,1752,11773
4470,2402,16258
19997,1144,7772
16589,746,5007
24585,1693,11414
26344,1910,12769
18913,1018,6920
8681,2875,19865
774,2741,19008
10821,84,354
13267,357,2362
1747,805,6105
13049,331,2185
21168,1289,5239
6414,2623,17966
18086,926,6225
4580,2413,16344
8430,2852,19662
18825,1008,6857
23704,1596,10748
20464,1195,8134
4572,2412,15613
28806,2199,14534
13590,397,2606
7807,2779,19122
21255,1298,8754
14816,534,3580
28853,2207,14584
527,2480,16949
2953,2038,14903
14608,509,15615
22200,1402,9480
5608,2532,17277
26797,1958,9504
13229,354,15616
14619,511,3410
3651,2312,15545
7829,2780,19140
250,1871,13961
12466,266,1712
19584,1090,7404
15635,637,4185
22898,1495,10090
1048,2981,21085
28456,2157,14265
28255,2131,14130
11080,114,575
244,1871,13965
2991,2082,14939
8833,2890,19991
25606,1816,12234
18424,965,6482
25875,1849,12434
20856,1248,8458
19134,1041,7099
3688,2314,15590
16032,685,4533
1270,208,1727
26495,1923,12878
7196,2713,18609
27650,2065,13681
27062,1989,13243
2538,1564,11770
9707,2976,20791
24444,1678,11325
22202,1402,9481
29186,2252,14849
11411,155,882
13010,325,2151
22176,1399,9457
14766,526,3531
321,2283,15361
22978,1505,10141
15520,625,4084
19363,1063,20219
28950,2219,14663
27489,2044,12053
18316,953,6396
23312,1549,1225
16028,684,4528
28489,2162,14289
10433,44,39
9691,2975,20780
9082,2917,20197
10311,31,21267
14047,443,2982
6215,2601,15438
26002,1865,12536
10169,16,21142
4688,2428,16428
17363,843,5661
7070,2700,17084
1219,153,1273
11859,200,16876
5574,2527,17235
6766,2661,18262
2846,1960,14541
22459,1437,15606
3102,2204,15038
25654,1820,12276
664,2610,17988
5211,2484,16924
795,2752,19108
23206,1532,10321
25689,1825,12310
16561,744,4996
12438,263,1678
20185,1165,7932
27651,2065,13682
25600,1815,12231
27714,2072,13721
23779,1604,10807
525,2480,16941
19604,1092,7414
1553,528,4039
13407,373,2450
9255,2934,20360
14180,458,3107
1928,1013,7730
9188,2925,20308
9334,2941,20451
13958,433,2918
21645,1342,9092
12213,245,1511
13898,427,2856
2630,1674,12590
22181,1401,9465
20749,1237,8357
15875,666,4416
9756,2982,12791
17031,803,5393
9423,2950,20520
8412,2848,19647
5838,2553,17466
13196,351,1317
18097,926,6217
12606,278,1791
3206,2262,15152
13942,433,2921
3358,2278,15299
6340,2616,17901
14165,456,3078
13290,360,18547
12577,273,1768
7617,2761,18958
7255,2722,18662
4387,2396,16189
2893,1983,14737
10438,44,43
15975,679,4506
8071,2811,19348
26076,1875,3216
2327,1398,10513
9605,2967,16706
9899,2997,20933
19190,1048,15691
28644,2181,14406
22568,1451,9797
22717,1468,9925
2550,1575,11855
19860,1127,7649
18832,1009,6866
10858,89,389
4213,2371,16038
24143,1645,11112
4223,2374,16047
23971,1624,10957
23114,1522,10783
15936,675,4465
5666,2536,17320
15172,578,3820
17856,897,6040
4607,2418,15250
2129,1233,9316
16687,757,5110
18675,989,6713
13710,408,2693
16447,730,4904
18632,983,6680
3861,2334,18168
3842,2331,15722
2419,1453,10966
5904,2562,17522
12179,241,1477
7543,2754,18892
18472,971,6541
24875,1732,11656
18789,1005,6830
7747,2774,19073
24664,1704,11490
27768,2076,13758
18963,1023,6952
2202,1310,9865
4986,2461,16708
20509,1204,8175
14553,504,3376
5173,2479,16900
16422,726,4870
17667,871,5842
465,2437,16604
16127,693,4605
16596,746,5014
17809,889,5997
5569,2526,17230
16242,707,4714
28871,2210,14600
12069,230,1383
21786,1361,7338
22557,1450,9788
16001,681,4522
530,2480,16952
13033,326,2174
544,2480,16948
6867,2672,18349
27337,2028,13460
22005,1383,9339
2673,1717,12891
10567,61,170
4070,2357,15906
15931,675,4461
19261,1056,7187
3368,2279,15302
12810,301,1969
21821,1363,9206
3765,2321,15650
17237,828,5543
1239,153,1272
14518,501,3370
2064,1179,8911
17997,917,6146
24905,1734,11672
15528,626,4095
19216,1051,7154
27301,2021,13428
15090,569,17370
24637,1702,11465
18404,964,6477
12546,271,1749
7168,2711,18597
13093,336,2221
8820,2887,19980
14035,441,15146
14865,544,3620
8132,2814,19383
9800,2988,20854
28366,2147,14186
22527,1445,9760
21943,1378,9301
229,1761,13200
28890,2212,2572
23831,1609,10838
14136,450,3049
10784,82,311
1759,836,6372
11946,209,1284
14744,526,3533
27728,2074,13731
21810,1362,9185
26399,1917,12826
16468,731,4912
2997,2082,14933
2491,1519,11456
696,2643,18253
13483,381,2521
3429,2285,15367
7643,2765,18990
22652,1461,9883
28672,2184,14432
3972,2345,15825
3166,2258,15125
20628,1217,8238
4638,2421,16382
8890,2894,20041
13672,404,2667
28565,2171,18568
16632,750,5054
5497,2515,17169
10758,80,299
5798,2551,17439
17163,820,5491
23867,1614,10861
4855,2442,16566
23301,1548,10405
120,660,5078
4016,2350,15853
4971,2457,16687
16440,729,4596
2529,1553,11720
7690,2768,19021
7109,2703,18554
11289,139,768
1812,880,6768
9080,2915,20188
11675,180,1076
7758,2774,19066
23461,1569,10542
13035,326,2165
596,2544,17476
24606,1699,11435
8917,2898,20072
1536,506,3910
12843,305,2004
10842,86,371
12494,268,15604
26494,1923,12877
21893,1372,21326
13893,427,2851
17091,809,5440
8455,2853,19678
6823,2666,18304
4027,2352,15875
6380,2619,16001
25923,1857,20196
1095,13,118
14755,526,3520
16848,778,5242
4263,2379,16086
3067,2159,15000
24324,1665,11236
21056,1275,8602
10252,26,21212
15083,569,17356
6281,2609,17845
4011,2350,15861
17919,910,163
26575,1932,12925
10988,101,485
10515,53,122
14966,557,3686
9944,3004,20958
6706,2656,18204
10853,87,379
21382,1309,8835
5264,2492,16965
25521,1808,12151
12292,251,1556
15590,636,4151
21701,1349,9123
25564,1810,12186
7819,2779,19119
16205,701,4678
25682,1824,12298
9350,2943,20471
24636,1702,11464
12553,271,1744
24505,1688,11371
15714,647,4264
25098,1760,11831
4071,2357,15907
24561,1692,5288
10713,76,283
28834,2205,14569
23608,1585,10658
18571,980,6620
10334,32,21290
7177,2712,18599
1482,428,3393
773,2741,19004
8637,2869,19840
20467,1197,8143
23262,1539,10374
15100,569,17355
6136,2592,17734
26578,1932,12929
8943,2901,20084
4528,2410,16306
5308,2497,17008
26217,1892,12687
21218,1293,8708
13531,386,2538
28990,2222,2621
24084,1638,11055
28837,2205,14563
12945,316,2082
893,2860,20026
18861,1012,2208
470,2437,16608
20273,1175,8005
5135,2472,16832
9282,2936,20387
20231,1172,7965
24634,1702,11461
24261,1656,11194
16381,722,4842
5337,2499,17030
16821,774,16623
7799,2778,19106
15793,655,4343
9880,2996,20928
17597,863,5792
9136,2920,20249
20220,1170,7955
9918,3001,20944
5585,2529,17243
7577,2756,18925
7346,2733,18731
16106,691,4595
7273,2725,18686
3091,2191,15025
9978,3008,20999
20610,1216,8229
5527,2519,17195
781,2741,18997
1890,957,7362
19422,1070,7263
17897,905,6075
14335,475,3228
18237,940,6334
9577,2964,20677
22880,1491,10075
13182,350,2333
16564,744,4999
16732,763,5147
14691,519,3473
17096,809,5450
8589,2865,19776
12942,316,2091
7088,2702,18535
7021,2695,18489
15839,662,4381
11870,201,1216
21854,1367,9211
18198,934,6299
28628,2179,14390
21629,1341,9062
3609,2308,15509
7571,2756,18934
19341,1062,17353
22601,1455,9819
1877,957,7373
10681,75,268
9916,3001,20941
4103,2362,15927
8997,2908,20136
16133,695,4620
23240,1537,10356
19820,1120,7617
10787,82,315
6458,2627,17996
11813,195,1193
22422,1434,9679
6690,2652,18185
9070,2915,20189
21588,1336,9025
11479,162,943
6954,2688,18451
18713,995,104
4330,2386,5346
5243,2489,16957
3838,2330,15718
26005,1865,12528
8546,2862,19757
28176,2123,14063
3833,2329,15713
22726,1469,9932
20056,1150,7813
17442,850,4068
2050,1168,8828
27231,2008,13377
9089,2918,20212
2798,1916,14217
8751,2880,19907
8325,2834,19570
23342,1555,10440
7206,2716,18626
21131,1283,8659
5048,2465,16758
11745,187,1135
8942,2901,20099
23317,1551,15362
13981,435,2953
13804,419,2800
15655,640,4204
17907,906,6084
28037,2111,13956
18110,927,18387
12677,287,1864
16764,765,5161
13506,385,9703
26051,1870,12575
19796,1116,7587
27266,2014,4356
28753,2195,14498
27436,2039,5500
12763,297,1948
5426,2507,17103
4709,2430,16445
12937,316,2087
16489,733,4925
25296,1782,20008
16951,791,5329
24531,1690,11397
11217,130,708
12998,324,2139
25747,1834,12354
19741,1109,7539
22598,1455,9817
24670,1704,11494
12060,227,1371
7447,2746,18823
25116,1763,11842
20576,1213,8216
